Unnamed: 0,PDB code,Affinity Data Type,Affinity Data Value,pKd pKi pIC50,delta G,1/K
7307,5jas,IC50,1700.0,5.77,-7.87,0.00059
7321,3sjo,IC50,1650.0,5.78,-7.88,0.00061
7322,4ght,IC50,1670.0,5.78,-7.88,0.0006
7325,4z2k,IC50,1660.0,5.78,-7.88,0.0006
7333,2y5h,Ki,1620.0,5.79,-7.89,0.00062
7336,5e2q,Kd,1640.0,5.79,-7.89,0.00061
7338,5n31,Kd,1610.0,5.79,-7.9,0.00062
7341,1a8t,Ki,1600.0,5.8,-7.9,0.00063
7342,1c3i,IC50,1600.0,5.8,-7.9,0.00063
7344,1g3c,Ki,1600.0,5.8,-7.9,0.00063
7345,1ggd,Kd,1600.0,5.8,-7.9,0.00063
7348,1kpm,Ki,1590.0,5.8,-7.91,0.00063
7350,1ppm,Ki,1600.0,5.8,-7.9,0.00063
7358,3fyz,Ki,1600.0,5.8,-7.9,0.00063
7359,3iaw,Kd,1570.0,5.8,-7.91,0.00064
7362,3mbz,Ki,1600.0,5.8,-7.9,0.00063
7369,4g8v,Ki,1600.0,5.8,-7.9,0.00063
7370,4int,IC50,1600.0,5.8,-7.9,0.00063
7375,4wph,Kd,1600.0,5.8,-7.9,0.00063
7379,5e0g,IC50,1600.0,5.8,-7.9,0.00063
7382,5ez0,Kd,1580.0,5.8,-7.91,0.00063
7423,1hdq,Ki,1500.0,5.82,-7.94,0.00067
7424,1kav,Ki,1500.0,5.82,-7.94,0.00067
7425,1ktt,IC50,1500.0,5.82,-7.94,0.00067
7426,1lqe,Ki,1507.0,5.82,-7.94,0.00066
7438,2nq6,IC50,1500.0,5.82,-7.94,0.00067
7445,3b7i,Ki,1500.0,5.82,-7.94,0.00067
7454,3ind,IC50,1530.0,5.82,-7.93,0.00065
7456,3nzw,IC50,1500.0,5.82,-7.94,0.00067
7460,3wz8,Ki,1500.0,5.82,-7.94,0.00067
7464,4imq,Ki,1500.0,5.82,-7.94,0.00067
7468,4p5d,Ki,1500.0,5.82,-7.94,0.00067
7471,4rn2,IC50,1500.0,5.82,-7.94,0.00067
7493,6ahs,IC50,1500.0,5.82,-7.94,0.00067
7496,6ced,Kd,1500.0,5.82,-7.94,0.00067
7505,4do5,Ki,1480.0,5.83,-7.95,0.00068
7509,5x5g,Ki,1490.0,5.83,-7.94,0.00067
7514,4oex,Kd,1450.0,5.84,-7.96,0.00069
7523,6s1s,Ki,1450.0,5.84,-7.96,0.00069
7525,1bdl,Ki,1410.0,5.85,-7.98,0.00071
7528,1ny0,Ki,1400.0,5.85,-7.98,0.00071
7529,1o2u,Ki,1400.0,5.85,-7.98,0.00071
7530,1o2v,Ki,1400.0,5.85,-7.98,0.00071
7531,1o2w,Ki,1400.0,5.85,-7.98,0.00071
7532,1o2x,Ki,1400.0,5.85,-7.98,0.00071
7533,1o2y,Ki,1400.0,5.85,-7.98,0.00071
7537,1qbn,Ki,1400.0,5.85,-7.98,0.00071
7538,1tqf,IC50,1400.0,5.85,-7.98,0.00071
7540,1utz,IC50,1400.0,5.85,-7.98,0.00071
7541,1yw7,IC50,1400.0,5.85,-7.98,0.00071
7549,2r3t,Ki,1400.0,5.85,-7.98,0.00071
7550,2vmf,Kd,1400.0,5.85,-7.98,0.00071
7551,2z94,Ki,1400.0,5.85,-7.98,0.00071
7555,3duy,IC50,1400.0,5.85,-7.98,0.00071
7557,3ehy,Ki,1400.0,5.85,-7.98,0.00071
7564,4gsc,IC50,1400.0,5.85,-7.98,0.00071
7572,4qw6,IC50,1397.0,5.85,-7.98,0.00072
7575,4z2l,IC50,1410.0,5.85,-7.98,0.00071
7581,5hj9,Ki,1400.0,5.85,-7.98,0.00071
7582,5j4v,IC50,1400.0,5.85,-7.98,0.00071
7584,5jf8,Ki,1428.0,5.85,-7.97,0.0007
7593,5wf3,Ki,1400.0,5.85,-7.98,0.00071
7594,5y48,Kd,1400.0,5.85,-7.98,0.00071
7597,6d18,Ki,1400.0,5.85,-7.98,0.00071
7606,2v6n,Ki,1380.0,5.86,-7.99,0.00072
7609,3vf3,IC50,1370.0,5.86,-7.99,0.00073
7611,4azc,Kd,1380.0,5.86,-7.99,0.00072
7616,5akj,IC50,1370.0,5.86,-7.99,0.00073
7619,6qfh,IC50,1380.0,5.86,-7.99,0.00072
7620,2cm8,IC50,1350.0,5.87,-8.0,0.00074
7626,5lif,Kd,1340.0,5.87,-8.01,0.00075
7630,1u6q,Ki,1310.0,5.88,-8.02,0.00076
7632,3kjq,Ki,1320.0,5.88,-8.02,0.00076
7637,5am0,IC50,1320.0,5.88,-8.02,0.00076
7648,1ett,Ki,1300.0,5.89,-8.03,0.00077
7649,1fpi,IC50,1300.0,5.89,-8.03,0.00077
7654,2eg7,Ki,1300.0,5.89,-8.03,0.00077
7655,2j9a,IC50,1300.0,5.89,-8.03,0.00077
7661,2qlb,Ki,1300.0,5.89,-8.03,0.00077
7663,2tmn,Ki,1300.0,5.89,-8.03,0.00077
7664,2viq,IC50,1300.0,5.89,-8.03,0.00077
7667,2y8i,Kd,1300.0,5.89,-8.03,0.00077
7668,3bg8,IC50,1300.0,5.89,-8.03,0.00077
7673,3fci,IC50,1300.0,5.89,-8.03,0.00077
7675,3h1x,Kd,1300.0,5.89,-8.03,0.00077
7682,4a23,IC50,1300.0,5.89,-8.03,0.00077
7683,4arb,Kd,1300.0,5.89,-8.03,0.00077
7685,4de0,Ki,1300.0,5.89,-8.03,0.00077
7688,4hva,Kd,1300.0,5.89,-8.03,0.00077
7689,4iu0,Ki,1300.0,5.89,-8.03,0.00077
7690,4p6e,IC50,1290.0,5.89,-8.03,0.00078
7691,4q3q,Kd,1300.0,5.89,-8.03,0.00077
7702,5fyq,Kd,1300.0,5.89,-8.03,0.00077
7704,5ngt,IC50,1300.0,5.89,-8.03,0.00077
7716,6dpx,Ki,1300.0,5.89,-8.03,0.00077
7722,6q5b,IC50,1300.0,5.89,-8.03,0.00077
7724,1v2n,Ki,1250.0,5.9,-8.05,0.0008
7725,2ew5,IC50,1250.0,5.9,-8.05,0.0008
7727,3old,Ki,1254.9,5.9,-8.05,0.0008
7733,4qxj,IC50,1265.0,5.9,-8.04,0.00079
7734,5a5r,IC50,1260.0,5.9,-8.04,0.00079
7735,5a5s,IC50,1260.0,5.9,-8.04,0.00079
7736,5c1y,IC50,1246.0,5.9,-8.05,0.0008
7759,6bt6,Ki,1230.0,5.91,-8.06,0.00081
7762,1a4w,Ki,1200.0,5.92,-8.07,0.00083
7764,1jao,Ki,1200.0,5.92,-8.07,0.00083
7767,1ndv,Ki,1200.0,5.92,-8.07,0.00083
7768,1o0h,Ki,1200.0,5.92,-8.07,0.00083
7771,1pph,Ki,1200.0,5.92,-8.07,0.00083
7772,1qf2,Ki,1200.0,5.92,-8.07,0.00083
7776,1vgc,Ki,1200.0,5.92,-8.07,0.00083
7779,1yms,Ki,1200.0,5.92,-8.07,0.00083
7788,3hyf,IC50,1200.0,5.92,-8.07,0.00083
7791,3n5u,Kd,1200.0,5.92,-8.07,0.00083
7796,3tkz,Kd,1200.0,5.92,-8.07,0.00083
7798,3zki,IC50,1200.0,5.92,-8.07,0.00083
7799,3zv7,Ki,1200.0,5.92,-8.07,0.00083
7800,3zvt,Ki,1200.0,5.92,-8.07,0.00083
7803,4gja,IC50,1200.0,5.92,-8.07,0.00083
7830,5i12,IC50,1200.0,5.92,-8.07,0.00083
7848,6pka,Kd,1190.0,5.92,-8.08,0.00084
7850,1fv0,Ki,1180.0,5.93,-8.08,0.00085
7857,4qwr,IC50,1184.0,5.93,-8.08,0.00084
7858,6ej3,Ki,1179.0,5.93,-8.08,0.00085
7861,2p99,IC50,1160.0,5.94,-8.09,0.00086
7862,2woa,IC50,1150.0,5.94,-8.1,0.00087
7864,3lnk,IC50,1150.0,5.94,-8.1,0.00087
7865,3nef,IC50,1140.0,5.94,-8.1,0.00088
7866,3neg,IC50,1140.0,5.94,-8.1,0.00088
7875,3zmi,IC50,1117.0,5.95,-8.12,0.0009
7876,3zot,IC50,1117.0,5.95,-8.12,0.0009
7878,5a6k,Ki,1130.0,5.95,-8.11,0.00088
7879,5ale,IC50,1132.0,5.95,-8.11,0.00088
7890,1d6w,Ki,1100.0,5.96,-8.12,0.00091
7891,1nl9,Ki,1100.0,5.96,-8.12,0.00091
7892,1o36,Ki,1100.0,5.96,-8.12,0.00091
7893,1p05,Ki,1100.0,5.96,-8.12,0.00091
7897,2fhy,Ki,1100.0,5.96,-8.12,0.00091
7898,2j79,Kd,1100.0,5.96,-8.12,0.00091
7899,2joa,Kd,1100.0,5.96,-8.12,0.00091
7902,2o7v,IC50,1100.0,5.96,-8.12,0.00091
7904,2q92,IC50,1100.0,5.96,-8.12,0.00091
7914,3lpr,Ki,1100.0,5.96,-8.12,0.00091
7919,3wz6,Ki,1100.0,5.96,-8.12,0.00091
7925,4d4d,Kd,1100.0,5.96,-8.12,0.00091
7926,4de1,Ki,1100.0,5.96,-8.12,0.00091
7933,4msc,Ki,1100.0,5.96,-8.12,0.00091
7943,4zw8,Ki,1100.0,5.96,-8.12,0.00091
7944,5d1u,IC50,1100.0,5.96,-8.12,0.00091
7947,5hh4,Ki,1100.0,5.96,-8.12,0.00091
7948,5hja,Kd,1100.0,5.96,-8.12,0.00091
7951,5joh,IC50,1100.0,5.96,-8.12,0.00091
7955,5k8o,Kd,1090.0,5.96,-8.13,0.00092
7978,1uwt,Ki,1080.0,5.97,-8.13,0.00093
7982,4fm8,Kd,1060.0,5.97,-8.15,0.00094
7985,4qwg,IC50,1069.0,5.97,-8.14,0.00094
7987,4wy6,IC50,1070.0,5.97,-8.14,0.00093
7991,5ald,IC50,1080.0,5.97,-8.13,0.00093
7997,1uwu,Ki,1040.0,5.98,-8.16,0.00096
8011,4az5,Kd,1020.0,5.99,-8.17,0.00098
8012,4ch2,Kd,1030.0,5.99,-8.16,0.00097
8013,4ch8,Kd,1030.0,5.99,-8.16,0.00097
8018,6njj,IC50,1018.0,5.99,-8.17,0.00098
8021,1c5s,Ki,1000.0,6.0,-8.18,0.001
8023,1ceb,Kd,1000.0,6.0,-8.18,0.001
8028,1ekb,Ki,1000.0,6.0,-8.18,0.001
8030,1f0t,Ki,1000.0,6.0,-8.18,0.001
8038,1jq8,Ki,1010.0,6.0,-8.17,0.00099
8043,1rpa,Ki,1000.0,6.0,-8.18,0.001
8049,1xgj,Ki,1000.0,6.0,-8.18,0.001
8051,1zgv,IC50,1000.0,6.0,-8.18,0.001
8053,2bvd,Ki,1000.0,6.0,-8.18,0.001
8060,2r43,Ki,1000.0,6.0,-8.18,0.001
8061,2rcn,Kd,1000.0,6.0,-8.18,0.001
8062,2vqt,Ki,1000.0,6.0,-8.18,0.001
8066,2wzx,IC50,1000.0,6.0,-8.18,0.001
8071,3aig,IC50,1000.0,6.0,-8.18,0.001
8072,3ary,Kd,1000.0,6.0,-8.18,0.001
8073,3arz,Kd,1000.0,6.0,-8.18,0.001
8077,3ddg,Ki,1000.0,6.0,-8.18,0.001
8081,3haw,Kd,1010.0,6.0,-8.17,0.00099
8082,3l4w,Ki,1000.0,6.0,-8.18,0.001
8088,3udq,IC50,1000.0,6.0,-8.18,0.001
8101,4g2y,IC50,1000.0,6.0,-8.18,0.001
8102,4ivt,IC50,1010.0,6.0,-8.17,0.00099
8106,4l3o,Kd,1000.0,6.0,-8.18,0.001
8110,4p3h,Kd,1000.0,6.0,-8.18,0.001
8112,4pzx,IC50,1000.0,6.0,-8.18,0.001
8113,4qwf,IC50,1000.0,6.0,-8.18,0.001
8118,4u2w,Ki,1000.0,6.0,-8.18,0.001
8119,4wyy,IC50,1000.0,6.0,-8.18,0.001
8120,4x8g,IC50,1000.0,6.0,-8.18,0.001
8124,5eyz,Kd,1000.0,6.0,-8.18,0.001
8149,6uvy,IC50,990.0,6.0,-8.19,0.00101
8151,1awf,Ki,970.0,6.01,-8.2,0.00103
8153,1eb2,Ki,980.0,6.01,-8.19,0.00102
8156,2vl4,Ki,975.0,6.01,-8.2,0.00103
8161,4ie3,IC50,980.0,6.01,-8.19,0.00102
8164,5lz8,IC50,980.0,6.01,-8.19,0.00102
8170,1tcw,Ki,960.0,6.02,-8.2,0.00104
8171,1xlz,IC50,960.0,6.02,-8.2,0.00104
8172,1zz1,IC50,950.0,6.02,-8.21,0.00105
8173,2xwe,Ki,950.0,6.02,-8.21,0.00105
8177,3pi5,IC50,950.0,6.02,-8.21,0.00105
8178,3pkc,IC50,960.0,6.02,-8.2,0.00104
8184,4jhz,Ki,957.0,6.02,-8.21,0.00104
8187,5er1,Ki,960.0,6.02,-8.2,0.00104
8190,5oht,Kd,960.0,6.02,-8.2,0.00104
8194,1fq8,Ki,940.0,6.03,-8.22,0.00106
8198,1os0,Ki,930.0,6.03,-8.22,0.00108
8199,1sh9,Ki,932.0,6.03,-8.22,0.00107
8200,1t7d,Kd,940.0,6.03,-8.22,0.00106
8203,3rx7,Ki,940.0,6.03,-8.22,0.00106
8210,5cso,Kd,940.0,6.03,-8.22,0.00106
8216,1xbo,Ki,920.0,6.04,-8.23,0.00109
8222,2wbb,IC50,920.0,6.04,-8.23,0.00109
8225,3zlq,IC50,904.0,6.04,-8.24,0.00111
8232,5jf7,Ki,909.0,6.04,-8.24,0.0011
8243,1aq7,IC50,900.0,6.05,-8.24,0.00111
8245,1llb,IC50,900.0,6.05,-8.24,0.00111
8250,2l75,Kd,900.0,6.05,-8.24,0.00111
8253,2q11,Ki,900.0,6.05,-8.24,0.00111
8260,3bgb,Ki,900.0,6.05,-8.24,0.00111
8267,3max,IC50,900.0,6.05,-8.24,0.00111
8271,4ara,Kd,900.0,6.05,-8.24,0.00111
8278,4ge2,IC50,900.0,6.05,-8.24,0.00111
8284,4qvp,IC50,891.0,6.05,-8.25,0.00112
8292,5j4y,IC50,900.0,6.05,-8.24,0.00111
8303,6o9x,IC50,900.0,6.05,-8.24,0.00111
8308,1qb6,Ki,870.0,6.06,-8.26,0.00115
8317,3sjt,Kd,880.0,6.06,-8.26,0.00114
8324,5c29,Ki,880.0,6.06,-8.26,0.00114
8327,5n2x,Kd,870.0,6.06,-8.26,0.00115
8333,1mmp,Ki,850.0,6.07,-8.28,0.00118
8334,1o5f,Ki,850.0,6.07,-8.28,0.00118
8336,1yy6,Kd,860.0,6.07,-8.27,0.00116
8337,1zpb,IC50,850.0,6.07,-8.28,0.00118
8340,2pjt,IC50,860.0,6.07,-8.27,0.00116
8342,2w5g,Ki,860.0,6.07,-8.27,0.00116
8345,3c89,Ki,845.0,6.07,-8.28,0.00118
8346,3fvl,Ki,860.0,6.07,-8.27,0.00116
8366,1awh,Ki,830.0,6.08,-8.29,0.0012
8368,1kz8,IC50,830.0,6.08,-8.29,0.0012
8377,2wc3,Ki,830.0,6.08,-8.29,0.0012
8380,3bkk,Ki,830.0,6.08,-8.29,0.0012
8388,4uu7,Kd,830.0,6.08,-8.29,0.0012
8403,1o2n,Ki,810.0,6.09,-8.31,0.00123
8405,1w9u,Kd,810.0,6.09,-8.31,0.00123
8412,4f49,IC50,820.0,6.09,-8.3,0.00122
8427,6eaa,Ki,818.0,6.09,-8.3,0.00122
8438,1meu,Ki,800.0,6.1,-8.31,0.00125
8442,1zxv,Ki,800.0,6.1,-8.31,0.00125
8445,2ewb,Ki,800.0,6.1,-8.31,0.00125
8446,2flr,Ki,800.0,6.1,-8.31,0.00125
8452,2wed,Ki,800.0,6.1,-8.31,0.00125
8455,2yay,Kd,800.0,6.1,-8.31,0.00125
8456,2zu3,Ki,800.0,6.1,-8.31,0.00125
8457,3c8b,Ki,786.0,6.1,-8.32,0.00127
8475,4gah,Kd,800.0,6.1,-8.31,0.00125
8481,4kxn,Kd,800.0,6.1,-8.31,0.00125
8483,4l19,Ki,800.0,6.1,-8.31,0.00125
8486,4r5t,Ki,800.0,6.1,-8.31,0.00125
8489,4ya8,IC50,800.0,6.1,-8.31,0.00125
8493,5efh,Ki,800.0,6.1,-8.31,0.00125
8503,5wfw,Ki,800.0,6.1,-8.31,0.00125
8512,6q92,Kd,797.0,6.1,-8.31,0.00125
8513,1g32,Ki,780.0,6.11,-8.33,0.00128
8515,1o2z,Ki,780.0,6.11,-8.33,0.00128
8518,2nqi,IC50,784.0,6.11,-8.32,0.00128
8524,4c9w,Kd,781.0,6.11,-8.33,0.00128
8527,4j1h,IC50,776.0,6.11,-8.33,0.00129
8532,4no6,IC50,780.0,6.11,-8.33,0.00128
8533,4qw1,IC50,773.0,6.11,-8.33,0.00129
8549,1nc1,Ki,750.0,6.12,-8.35,0.00133
8550,1o2g,Ki,760.0,6.12,-8.34,0.00132
8553,2fgv,Kd,760.0,6.12,-8.34,0.00132
8559,3pkd,IC50,760.0,6.12,-8.34,0.00132
8563,4ayp,Kd,755.0,6.12,-8.35,0.00132
8564,4hp0,Kd,760.0,6.12,-8.34,0.00132
8565,4hzt,IC50,750.0,6.12,-8.35,0.00133
8571,5aki,IC50,754.0,6.12,-8.35,0.00133
8593,3zeb,IC50,740.0,6.13,-8.36,0.00135
8596,5alo,IC50,738.0,6.13,-8.36,0.00136
8607,3kme,Ki,725.0,6.14,-8.37,0.00138
8610,4jj8,IC50,730.0,6.14,-8.37,0.00137
8616,5ar0,Kd,720.0,6.14,-8.38,0.00139
8629,1w6r,IC50,702.0,6.15,-8.39,0.00142
8630,1w76,IC50,702.0,6.15,-8.39,0.00142
8631,1zs0,Ki,700.0,6.15,-8.39,0.00143
8633,2ewy,IC50,700.0,6.15,-8.39,0.00143
8635,2j3q,Kd,700.0,6.15,-8.39,0.00143
8646,2z9g,Ki,700.0,6.15,-8.39,0.00143
8647,2zdz,IC50,700.0,6.15,-8.39,0.00143
8648,3arw,Kd,700.0,6.15,-8.39,0.00143
8658,3r7b,IC50,710.0,6.15,-8.38,0.00141
8659,3r7n,IC50,710.0,6.15,-8.38,0.00141
8660,3rm8,IC50,700.0,6.15,-8.39,0.00143
8661,3usn,Ki,710.0,6.15,-8.38,0.00141
8670,4p4j,IC50,700.0,6.15,-8.39,0.00143
8671,4r5v,Ki,700.0,6.15,-8.39,0.00143
8672,4utn,Kd,710.0,6.15,-8.38,0.00141
8673,4utr,Kd,700.0,6.15,-8.39,0.00143
8678,5fah,IC50,700.0,6.15,-8.39,0.00143
8683,5lyw,IC50,700.0,6.15,-8.39,0.00143
8700,1ppc,Ki,690.0,6.16,-8.4,0.00145
8702,2evm,IC50,693.0,6.16,-8.4,0.00144
8705,3lpg,Ki,684.0,6.16,-8.41,0.00146
8708,4ktu,Kd,685.0,6.16,-8.4,0.00146
8709,4mse,Ki,690.0,6.16,-8.4,0.00145
8711,4o37,Kd,694.0,6.16,-8.4,0.00144
8713,4zro,IC50,690.0,6.16,-8.4,0.00145
8724,1k1o,Ki,675.0,6.17,-8.41,0.00148
8725,1ndy,Ki,680.0,6.17,-8.41,0.00147
8731,2va6,IC50,670.0,6.17,-8.42,0.00149
8732,3bkl,Ki,679.0,6.17,-8.41,0.00147
8744,4ikt,IC50,670.0,6.17,-8.42,0.00149
8748,4pn1,Kd,680.0,6.17,-8.41,0.00147
8769,3c8a,Ki,660.0,6.18,-8.43,0.00152
8773,4nmx,Kd,660.0,6.18,-8.43,0.00152
8775,4qwl,IC50,661.0,6.18,-8.43,0.00151
8781,1dx6,IC50,652.0,6.19,-8.43,0.00153
8782,1f92,Ki,640.0,6.19,-8.44,0.00156
8783,1iy7,Ki,640.0,6.19,-8.44,0.00156
8786,1v2k,Ki,650.0,6.19,-8.44,0.00154
8789,2p98,IC50,640.0,6.19,-8.44,0.00156
8793,3dwb,IC50,650.0,6.19,-8.44,0.00154
8803,4r8y,Ki,640.0,6.19,-8.44,0.00156
8806,4zx5,Ki,640.0,6.19,-8.44,0.00156
8818,1owe,Ki,631.0,6.2,-8.45,0.00158
8819,1sqt,Ki,630.0,6.2,-8.45,0.00159
8822,2aj8,Ki,638.0,6.2,-8.45,0.00157
8832,4ad2,Kd,625.0,6.2,-8.46,0.0016
8833,4b72,IC50,630.0,6.2,-8.45,0.00159
8839,4ufi,Ki,630.0,6.2,-8.45,0.00159
8848,6s55,IC50,631.0,6.2,-8.45,0.00158
8849,1aht,Ki,620.0,6.21,-8.46,0.00161
8852,2b17,Ki,620.0,6.21,-8.46,0.00161
8859,3hlo,Kd,610.0,6.21,-8.47,0.00164
8860,3i7i,IC50,620.0,6.21,-8.46,0.00161
8864,3pkb,IC50,620.0,6.21,-8.46,0.00161
8866,3rx8,Ki,610.0,6.21,-8.47,0.00164
8877,4i0d,IC50,610.0,6.21,-8.47,0.00164
8880,4lp9,IC50,620.0,6.21,-8.46,0.00161
8903,1gi6,Ki,600.0,6.22,-8.48,0.00167
8905,1l8g,Ki,600.0,6.22,-8.48,0.00167
8908,2g6p,IC50,600.0,6.22,-8.48,0.00167
8917,2ze1,IC50,600.0,6.22,-8.48,0.00167
8926,3l5f,IC50,605.0,6.22,-8.48,0.00165
8927,3lpp,Ki,600.0,6.22,-8.48,0.00167
8932,3s1y,IC50,600.0,6.22,-8.48,0.00167
8937,4dwk,IC50,600.0,6.22,-8.48,0.00167
8940,4kxl,Kd,600.0,6.22,-8.48,0.00167
8941,4m0e,Ki,600.0,6.22,-8.48,0.00167
8943,4mjo,Kd,600.0,6.22,-8.48,0.00167
8954,6m8w,Ki,600.0,6.22,-8.48,0.00167
8958,2qu3,IC50,590.0,6.23,-8.49,0.00169
8959,3dv1,IC50,590.0,6.23,-8.49,0.00169
8965,4ikr,IC50,590.0,6.23,-8.49,0.00169
8968,4u0x,Kd,590.0,6.23,-8.49,0.00169
8974,5hu0,Ki,595.0,6.23,-8.49,0.00168
8979,6g9f,IC50,590.0,6.23,-8.49,0.00169
8985,1xn0,IC50,570.0,6.24,-8.51,0.00175
8986,1ym1,Ki,578.0,6.24,-8.51,0.00173
8988,2fix,IC50,570.0,6.24,-8.51,0.00175
8989,2gg3,IC50,580.0,6.24,-8.5,0.00172
8993,3iu8,IC50,580.0,6.24,-8.5,0.00172
8996,3vh9,Ki,580.0,6.24,-8.5,0.00172
8997,3waw,IC50,580.0,6.24,-8.5,0.00172
8998,3wd2,IC50,580.0,6.24,-8.5,0.00172
9001,4z22,IC50,570.0,6.24,-8.51,0.00175
9005,5lwd,Kd,570.0,6.24,-8.51,0.00175
9006,5mat,IC50,580.0,6.24,-8.5,0.00172
9017,1gnm,Ki,560.0,6.25,-8.52,0.00179
9024,2zdn,Kd,562.0,6.25,-8.52,0.00178
9025,3ans,IC50,565.0,6.25,-8.52,0.00177
9026,3q5h,IC50,560.0,6.25,-8.52,0.00179
9030,3wqm,Kd,560.0,6.25,-8.52,0.00179
9034,4inh,Ki,560.0,6.25,-8.52,0.00179
9037,4r3b,Ki,560.0,6.25,-8.52,0.00179
9043,1oyn,IC50,550.0,6.26,-8.53,0.00182
9044,1wcq,Ki,550.0,6.26,-8.53,0.00182
9048,2ql7,Ki,550.0,6.26,-8.53,0.00182
9060,4qzx,IC50,553.0,6.26,-8.53,0.00181
9073,1p06,Ki,540.0,6.27,-8.55,0.00185
9075,2j94,Ki,534.0,6.27,-8.55,0.00187
9077,2nxl,Kd,540.0,6.27,-8.55,0.00185
9080,3pka,IC50,540.0,6.27,-8.55,0.00185
9082,3rx5,Ki,540.0,6.27,-8.55,0.00185
9090,4q3r,Kd,540.0,6.27,-8.55,0.00185
9091,4qwk,IC50,543.0,6.27,-8.54,0.00184
9092,4qwx,IC50,540.0,6.27,-8.55,0.00185
9102,1afl,Ki,520.0,6.28,-8.57,0.00192
9103,1atl,Ki,520.0,6.28,-8.57,0.00192
9110,1w3l,Ki,520.0,6.28,-8.57,0.00192
9111,2aog,Ki,530.0,6.28,-8.56,0.00189
9116,2viv,IC50,520.0,6.28,-8.57,0.00192
9117,2wo8,IC50,520.0,6.28,-8.57,0.00192
9120,3oc0,IC50,520.0,6.28,-8.57,0.00192
9121,3opp,Ki,530.0,6.28,-8.56,0.00189
9129,4djw,Ki,530.0,6.28,-8.56,0.00189
9132,4qw7,IC50,521.0,6.28,-8.57,0.00192
9140,5lz7,Kd,530.0,6.28,-8.56,0.00189
9141,5nz4,Kd,520.0,6.28,-8.57,0.00192
9146,6d4o,IC50,530.0,6.28,-8.56,0.00189
9154,3g3n,IC50,510.0,6.29,-8.58,0.00196
9155,3h8b,Ki,511.0,6.29,-8.58,0.00196
9164,4hze,IC50,509.0,6.29,-8.58,0.00196
9173,4y2x,IC50,510.0,6.29,-8.58,0.00196
9192,1a2c,IC50,500.0,6.3,-8.59,0.002
9193,1a5h,Ki,500.0,6.3,-8.59,0.002
9196,1d4p,Kd,500.0,6.3,-8.59,0.002
9197,1gqs,Ki,500.0,6.3,-8.59,0.002
9199,1hqh,Ki,500.0,6.3,-8.59,0.002
9203,1pwp,Ki,500.0,6.3,-8.59,0.002
9205,1w51,IC50,500.0,6.3,-8.59,0.002
9207,1wm1,Ki,500.0,6.3,-8.59,0.002
9210,2fda,IC50,502.0,6.3,-8.59,0.00199
9216,2oyl,Ki,500.0,6.3,-8.59,0.002
9221,2vrj,Kd,500.0,6.3,-8.59,0.002
9234,3qcj,IC50,500.0,6.3,-8.59,0.002
9235,3ql9,Kd,500.0,6.3,-8.59,0.002
9238,3t70,Ki,500.0,6.3,-8.59,0.002
9262,4wf6,IC50,500.0,6.3,-8.59,0.002
9273,5hh5,Ki,500.0,6.3,-8.59,0.002
9279,5n3w,IC50,500.0,6.3,-8.59,0.002
9280,5nar,IC50,500.0,6.3,-8.59,0.002
9281,5nb6,IC50,500.0,6.3,-8.59,0.002
9282,5w73,Ki,500.0,6.3,-8.59,0.002
9292,6qhb,IC50,500.0,6.3,-8.59,0.002
9295,2op3,Ki,490.0,6.31,-8.6,0.00204
9300,3q44,Ki,490.0,6.31,-8.6,0.00204
9303,3ur9,IC50,490.0,6.31,-8.6,0.00204
9305,4cpy,Ki,491.35,6.31,-8.6,0.00204
9310,4ovz,IC50,490.0,6.31,-8.6,0.00204
9320,1t69,Ki,480.0,6.32,-8.62,0.00208
9321,1w3j,Kd,484.0,6.32,-8.61,0.00207
9326,2zga,Ki,480.0,6.32,-8.62,0.00208
9327,3ckt,Ki,480.0,6.32,-8.62,0.00208
9328,3ebh,Ki,478.2,6.32,-8.62,0.00209
9333,4awq,IC50,479.0,6.32,-8.62,0.00209
9339,5k8n,Kd,480.0,6.32,-8.62,0.00208
9340,5meh,Kd,481.0,6.32,-8.61,0.00208
9346,6rot,Ki,483.63,6.32,-8.61,0.00207
9347,6upj,Ki,480.0,6.32,-8.62,0.00208
9353,2qbr,Ki,470.0,6.33,-8.63,0.00213
9358,3nsh,IC50,470.0,6.33,-8.63,0.00213
9359,3u8d,IC50,470.0,6.33,-8.63,0.00213
9360,4i0z,IC50,470.0,6.33,-8.63,0.00213
9361,4nbl,Kd,470.0,6.33,-8.63,0.00213
9362,4nk3,IC50,465.0,6.33,-8.63,0.00215
9365,4zg6,IC50,472.0,6.33,-8.63,0.00212
9384,1bdq,Ki,460.0,6.34,-8.64,0.00217
9386,1w9v,Kd,460.0,6.34,-8.64,0.00217
9390,3iut,Ki,460.0,6.34,-8.64,0.00217
9392,4hev,Ki,460.0,6.34,-8.64,0.00217
9393,4j3u,Ki,460.0,6.34,-8.64,0.00217
9400,4z0k,Ki,462.0,6.34,-8.64,0.00216
9406,5m04,Kd,460.0,6.34,-8.64,0.00217
9409,5yr4,Ki,460.0,6.34,-8.64,0.00217
9414,1cbx,Ki,450.0,6.35,-8.65,0.00222
9415,1gjb,Ki,450.0,6.35,-8.65,0.00222
9416,1gjc,Ki,450.0,6.35,-8.65,0.00222
9422,2j7f,Kd,445.0,6.35,-8.66,0.00225
9424,2qpj,IC50,450.0,6.35,-8.65,0.00222
